order_id,order_item_id,customer_id,product_id,campaign_id,channel_id,platform_id,date,customer_name,email,customer_type,country,product_name,category,item_price,quantity,channel_name,platform_name,impressions,spend,clicks,orders,revenue
ORDR38669,ORDR0073796-0307,CUST45891,PROD34046,CMP53093,CHNL_01,PLT2,2024-02-04,David Ramirez,David@example.com,medium_volume_buyer,France,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,12,71.06,42,34,15595.2
ORDR09799,ORDR0073796-0308,CUST18155,PROD04152,CMP57075,CHNL_02,PLT1,2025-10-08,John Hinton,John@example.com,top_buyer_vip,Bangladesh,Personalized Photo Mug,Drinkware,109.64,256,Paid_Search,Google Ads,29,50.33,116,47,28067.84
ORDR10073,ORDR0073796-0309,CUST90623,PROD96371,CMP14268,CHNL_02,PLT1,2025-07-09,Stacy York,Stacy@example.com,low_volume_buyer,Fiji,Personalized Cutting Board,Kitchenware,110.28,74,Paid_Search,Google Ads,26,101.54,73,35,8160.72
ORDR73624,ORDR0073796-0310,CUST17597,PROD63229,CMP21055,CHNL_01,PLT2,2024-09-04,Jason Williams,Jason@example.com,top_buyer_vip,Turks and Caicos Islands,Custom Printed T-Shirt,Apparel,48.55,237,Social,Facebook Ads,9,60.29,118,31,11506.35
ORDR44358,ORDR0073796-0311,CUST45568,PROD77608,CMP85705,CHNL_02,PLT1,2024-09-07,Meghan Macdonald,Meghan@example.com,low_volume_buyer,Palestinian Territory,Personalized Photo Blanket,Home Decor,136.72,53,Paid_Search,Google Ads,18,48.35,107,36,7246.16
ORDR43327,ORDR0073796-0312,CUST35921,PROD28820,CMP60403,CHNL_03,PLT4,2025-11-01,Mark Ramirez,Mark@example.com,medium_volume_buyer,Saint Vincent and the Grenadines,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Email,Mailchimp,24,9.18,68,23,11706.88
ORDR32194,ORDR0073796-0313,CUST37987,PROD99201,CMP05877,CHNL_02,PLT1,2024-09-02,Ms. Ashley Barrett,Ms.@example.com,medium_volume_buyer,France,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,25,57.24,32,21,15595.2
ORDR56162,ORDR0073796-0314,CUST76220,PROD08964,CMP99065,CHNL_02,PLT1,2024-07-17,Thomas Johnson,Thomas@example.com,low_volume_buyer,Bosnia and Herzegovina,Thank You Card with Photo,Greeting Cards,47.37,29,Paid_Search,Google Ads,25,111.07,101,25,1373.73
ORDR61332,ORDR0073796-0315,CUST56504,PROD28949,CMP86234,CHNL_01,PLT2,2025-08-07,Jon Baird,Jon@example.com,top_buyer_vip,Nauru,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Social,Facebook Ads,24,37.79,48,31,24390.0
ORDR92494,ORDR0073796-0316,CUST93117,PROD81717,CMP04475,CHNL_03,PLT4,2025-08-16,Sandra Rice,Sandra@example.com,medium_volume_buyer,South Africa,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Email,Mailchimp,21,16.63,111,24,11706.88
ORDR32398,ORDR0073796-0317,CUST42890,PROD12253,CMP36953,CHNL_03,PLT4,2025-08-05,Scott Morgan,Scott@example.com,low_volume_buyer,Bangladesh,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,16,17.69,93,47,7858.5
ORDR47017,ORDR0073796-0318,CUST87462,PROD28820,CMP09925,CHNL_02,PLT1,2025-07-28,Wendy Atkinson,Wendy@example.com,low_volume_buyer,Niger,Personalized Birthday Storybook,Books,126.75,62,Paid_Search,Google Ads,15,95.94,63,47,7858.5
ORDR54365,ORDR0073796-0319,CUST40635,PROD77608,CMP36418,CHNL_01,PLT2,2025-04-29,Tammy Flynn,Tammy@example.com,ultra_vip_elite,Guam,FreePrints Mini Photobook,Photobooks,24.55,288,Social,Facebook Ads,29,67.29,73,19,7070.4
ORDR67971,ORDR0073796-0320,CUST88727,PROD62516,CMP82930,CHNL_01,PLT2,2024-08-31,Emily Alexander DDS,Emily@example.com,low_volume_buyer,Timor-Leste,Personalized Hoodie,Apparel,94.28,29,Social,Facebook Ads,8,47.06,81,32,2734.12
ORDR62319,ORDR0073796-0321,CUST86611,PROD04152,CMP56099,CHNL_02,PLT1,2024-02-24,Christopher Whitaker,Christopher@example.com,ultra_vip_elite,United Kingdom,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,11,81.96,55,29,7070.4
ORDR52742,ORDR0073796-0322,CUST35796,PROD28490,CMP20106,CHNL_02,PLT1,2024-04-28,Kelly Poole,Kelly@example.com,ultra_vip_elite,Gabon,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,29,113.41,36,13,7070.4
ORDR87652,ORDR0073796-0323,CUST80289,PROD85752,CMP98893,CHNL_02,PLT1,2025-07-15,Amy Ward,Amy@example.com,medium_volume_buyer,Qatar,FreePrints Softcover Photobook,Photobooks,91.41,91,Paid_Search,Google Ads,18,57.04,76,47,8318.31
ORDR61031,ORDR0073796-0324,CUST32472,PROD85752,CMP50397,CHNL_01,PLT2,2025-09-13,Eileen Jimenez,Eileen@example.com,medium_volume_buyer,Yemen,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,5,47.89,54,32,15595.2
ORDR91235,ORDR0073796-0325,CUST35603,PROD68292,CMP44377,CHNL_03,PLT4,2025-08-13,Zachary West,Zachary@example.com,medium_volume_buyer,United States of America,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,8,22.94,117,41,15595.2
ORDR69388,ORDR0073796-0326,CUST45275,PROD96371,CMP75447,CHNL_03,PLT4,2025-05-23,David White,David@example.com,low_volume_buyer,Malawi,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,28,19.99,77,40,2533.44
ORDR31296,ORDR0073796-0327,CUST59015,PROD67270,CMP68909,CHNL_03,PLT4,2025-07-27,Joseph Farmer,Joseph@example.com,ultra_vip_elite,Chile,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,10,12.17,34,22,7070.4
ORDR15476,ORDR0073796-0328,CUST59647,PROD04152,CMP39342,CHNL_03,PLT4,2025-12-06,Jacob Hardy,Jacob@example.com,medium_volume_buyer,Norfolk Island,Personalized Business Card,Business Cards,35.43,137,Email,Mailchimp,7,9.66,101,35,4853.91
ORDR82360,ORDR0073796-0329,CUST35418,PROD77608,CMP58555,CHNL_03,PLT4,2025-02-05,Aaron Bonilla,Aaron@example.com,low_volume_buyer,Kiribati,Personalized Hoodie,Apparel,94.28,29,Email,Mailchimp,24,26.96,36,15,2734.12
ORDR87661,ORDR0073796-0330,CUST25540,PROD34046,CMP29069,CHNL_02,PLT1,2024-03-04,Frank Mason,Frank@example.com,low_volume_buyer,Jamaica,Personalized Photo Blanket,Home Decor,136.72,53,Paid_Search,Google Ads,8,66.6,39,39,7246.16
ORDR50018,ORDR0073796-0331,CUST79351,PROD04152,CMP05923,CHNL_01,PLT2,2024-12-31,Julie Cline,Julie@example.com,low_volume_buyer,United Kingdom,Personalized Birthday Storybook,Books,126.75,62,Social,Facebook Ads,30,90.41,35,36,7858.5
ORDR69184,ORDR0073796-0332,CUST70236,PROD12253,CMP05939,CHNL_03,PLT4,2025-07-24,Michael Kirk,Michael@example.com,top_buyer_vip,Togo,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,25,10.44,92,39,11506.35
ORDR81538,ORDR0073796-0333,CUST42239,PROD77608,CMP08545,CHNL_03,PLT4,2025-11-24,James Hall,James@example.com,low_volume_buyer,Bhutan,Personalized Cutting Board,Kitchenware,110.28,74,Email,Mailchimp,9,22.61,32,16,8160.72
ORDR48615,ORDR0073796-0334,CUST50739,PROD85752,CMP97365,CHNL_02,PLT1,2024-06-12,Chloe Jones,Chloe@example.com,medium_volume_buyer,Botswana,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,15,55.39,76,40,15595.2
ORDR87422,ORDR0073796-0335,CUST97532,PROD28949,CMP66583,CHNL_01,PLT2,2024-04-22,Cheryl Ward,Cheryl@example.com,low_volume_buyer,Monaco,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,16,54.94,85,20,4616.52
ORDR41623,ORDR0073796-0336,CUST93769,PROD28949,CMP43238,CHNL_01,PLT2,2025-12-11,Jennifer Barr,Jennifer@example.com,ultra_vip_elite,Georgia,Custom Photo Pillow,Home Decor,129.05,293,Social,Facebook Ads,8,66.53,55,22,37811.65
ORDR16178,ORDR0073796-0337,CUST58280,PROD68292,CMP96130,CHNL_01,PLT2,2024-06-09,Todd Poole,Todd@example.com,low_volume_buyer,Slovenia,Personalized Children’s Storybook,Books,45.24,56,Social,Facebook Ads,15,51.47,83,30,2533.44
ORDR60705,ORDR0073796-0338,CUST95718,PROD68292,CMP65867,CHNL_03,PLT4,2024-03-09,Shawn Reid,Shawn@example.com,low_volume_buyer,Cocos (Keeling) Islands,FreePrints Layflat Photobook,Photobooks,67.89,68,Email,Mailchimp,15,26.07,65,18,4616.52
ORDR10932,ORDR0073796-0339,CUST89303,PROD81247,CMP26271,CHNL_01,PLT2,2024-08-06,Virginia Skinner,Virginia@example.com,ultra_vip_elite,Saint Martin,Custom Photo Pillow,Home Decor,129.05,293,Social,Facebook Ads,16,84.59,35,12,37811.65
ORDR42437,ORDR0073796-0340,CUST99782,PROD77978,CMP48832,CHNL_03,PLT4,2024-05-25,Zachary Atkins,Zachary@example.com,low_volume_buyer,Mozambique,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,22,20.89,41,33,6110.97
ORDR14672,ORDR0073796-0341,CUST51113,PROD96371,CMP90352,CHNL_01,PLT2,2024-07-21,Nina Duffy,Nina@example.com,high_volume_buyer,Montenegro,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,25,46.37,108,42,20824.0
ORDR21272,ORDR0073796-0342,CUST11985,PROD62516,CMP39695,CHNL_03,PLT4,2024-05-20,Heather Adams,Heather@example.com,low_volume_buyer,Tonga,FreePrints Wall Calendar,Calendars,52.95,40,Email,Mailchimp,21,22.01,67,19,2118.0
ORDR86114,ORDR0073796-0343,CUST43870,PROD09824,CMP60637,CHNL_03,PLT4,2024-02-04,Natalie Howard,Natalie@example.com,medium_volume_buyer,Kenya,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Email,Mailchimp,14,12.49,104,45,15595.2
ORDR14553,ORDR0073796-0344,CUST82711,PROD81717,CMP29244,CHNL_01,PLT2,2023-12-27,Miss Erica Taylor,Miss@example.com,medium_volume_buyer,Pitcairn Islands,FreePrints Softcover Photobook,Photobooks,91.41,91,Social,Facebook Ads,9,84.91,59,50,8318.31
ORDR31154,ORDR0073796-0345,CUST15133,PROD99201,CMP77145,CHNL_03,PLT4,2025-01-25,William Keller,William@example.com,low_volume_buyer,Belize,Personalized Cutting Board,Kitchenware,110.28,74,Email,Mailchimp,14,8.99,110,15,8160.72
ORDR19368,ORDR0073796-0346,CUST91260,PROD09824,CMP62263,CHNL_01,PLT2,2024-07-17,Ronald Cummings,Ronald@example.com,low_volume_buyer,Holy See (Vatican City State),Custom Name Puzzle Book,Books,107.21,57,Social,Facebook Ads,26,39.51,115,17,6110.97
ORDR76116,ORDR0073796-0347,CUST54435,PROD74003,CMP08128,CHNL_02,PLT1,2024-03-07,Timothy Johnson,Timothy@example.com,top_buyer_vip,Macao,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,23,107.73,33,35,26859.84
ORDR52261,ORDR0073796-0348,CUST59273,PROD28949,CMP14341,CHNL_01,PLT2,2024-12-07,James Collins,James@example.com,low_volume_buyer,Falkland Islands (Malvinas),Personalized Birthday Storybook,Books,126.75,62,Social,Facebook Ads,7,94.99,78,15,7858.5
ORDR42967,ORDR0073796-0349,CUST33000,PROD99201,CMP39710,CHNL_02,PLT1,2025-10-17,Tyler Villa,Tyler@example.com,top_buyer_vip,Gabon,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Paid_Search,Google Ads,18,43.2,89,18,24390.0
ORDR86314,ORDR0073796-0350,CUST54601,PROD42071,CMP73699,CHNL_02,PLT1,2025-06-12,Megan Hill,Megan@example.com,high_volume_buyer,Czech Republic,Custom Name Necklace,Jewelry,40.56,216,Paid_Search,Google Ads,28,43.95,80,17,8760.96
ORDR07169,ORDR0073796-0351,CUST07439,PROD97771,CMP34138,CHNL_01,PLT2,2024-03-05,Allison Perkins,Allison@example.com,top_buyer_vip,Vietnam,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,30,46.98,103,19,7685.0
ORDR06563,ORDR0073796-0352,CUST24213,PROD62516,CMP80974,CHNL_03,PLT4,2024-11-15,Danielle Valenzuela,Danielle@example.com,low_volume_buyer,Mayotte,FreePrints Matte Photo Print,Photo Prints,5.13,51,Email,Mailchimp,12,15.24,89,12,261.63
ORDR50693,ORDR0073796-0353,CUST70134,PROD08964,CMP11329,CHNL_01,PLT2,2024-03-02,Sarah Mercer,Sarah@example.com,medium_volume_buyer,Martinique,Personalized Business Card,Business Cards,35.43,137,Social,Facebook Ads,19,54.72,69,49,4853.91
ORDR25433,ORDR0073796-0354,CUST83219,PROD09824,CMP19510,CHNL_03,PLT4,2025-07-14,Justin Taylor,Justin@example.com,ultra_vip_elite,Saudi Arabia,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,19,29.78,98,45,7070.4
ORDR10328,ORDR0073796-0355,CUST42414,PROD68292,CMP01742,CHNL_02,PLT1,2024-03-23,Omar Adams,Omar@example.com,top_buyer_vip,Turkmenistan,Custom Printed T-Shirt,Apparel,48.55,237,Paid_Search,Google Ads,25,112.6,96,37,11506.35
ORDR60402,ORDR0073796-0356,CUST51637,PROD63229,CMP27979,CHNL_03,PLT4,2025-04-21,April Nunez,April@example.com,medium_volume_buyer,Guinea,FreePrints Softcover Photobook,Photobooks,91.41,91,Email,Mailchimp,20,15.49,50,29,8318.31
ORDR73743,ORDR0073796-0357,CUST00683,PROD54965,CMP33175,CHNL_01,PLT2,2024-11-23,Christopher Good,Christopher@example.com,low_volume_buyer,Saint Lucia,FreePrints Matte Photo Print,Photo Prints,5.13,51,Social,Facebook Ads,5,45.71,102,25,261.63
ORDR10856,ORDR0073796-0358,CUST38613,PROD54965,CMP19288,CHNL_01,PLT2,2025-07-17,Renee Sanders,Renee@example.com,top_buyer_vip,French Polynesia,Personalized Photo Mug,Drinkware,109.64,256,Social,Facebook Ads,28,44.28,63,16,28067.84
ORDR58071,ORDR0073796-0359,CUST66943,PROD77608,CMP66697,CHNL_03,PLT4,2024-08-09,William Wilson,William@example.com,low_volume_buyer,Hong Kong,FreePrints Matte Photo Print,Photo Prints,5.13,51,Email,Mailchimp,29,12.71,77,39,261.63
ORDR27304,ORDR0073796-0360,CUST44995,PROD10448,CMP70089,CHNL_01,PLT2,2025-06-04,Richard Lee,Richard@example.com,low_volume_buyer,Turkey,Personalized Phone Case,Accessories,27.67,62,Social,Facebook Ads,8,90.56,72,21,1715.54
ORDR92351,ORDR0073796-0361,CUST11668,PROD68292,CMP32660,CHNL_01,PLT2,2024-11-30,Debbie Brewer,Debbie@example.com,low_volume_buyer,Guinea-Bissau,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,21,64.87,45,13,2118.0
ORDR78039,ORDR0073796-0362,CUST56978,PROD10448,CMP97540,CHNL_02,PLT1,2025-08-14,Amy Gray,Amy@example.com,ultra_vip_elite,Bermuda,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,17,74.07,88,44,37811.65
ORDR04612,ORDR0073796-0363,CUST14658,PROD99201,CMP08322,CHNL_02,PLT1,2024-06-19,Miranda Adams,Miranda@example.com,low_volume_buyer,Tanzania,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,9,116.63,61,18,4616.52
ORDR58129,ORDR0073796-0364,CUST54635,PROD74003,CMP27445,CHNL_03,PLT4,2024-09-05,Nancy Lewis,Nancy@example.com,high_volume_buyer,China,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,13,27.14,90,39,15254.91
ORDR88671,ORDR0073796-0365,CUST63501,PROD68292,CMP15183,CHNL_01,PLT2,2024-11-19,Brendan Hall,Brendan@example.com,top_buyer_vip,Uzbekistan,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,16,46.98,117,31,26859.84
ORDR71728,ORDR0073796-0366,CUST19245,PROD10448,CMP61118,CHNL_03,PLT4,2025-05-29,Beverly Mann,Beverly@example.com,medium_volume_buyer,Saint Lucia,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Email,Mailchimp,23,22.84,119,17,11706.88
ORDR26992,ORDR0073796-0367,CUST16823,PROD34046,CMP59165,CHNL_01,PLT2,2025-08-07,David Hunter DDS,David@example.com,low_volume_buyer,Cocos (Keeling) Islands,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,14,25.2,30,37,4616.52
ORDR29720,ORDR0073796-0368,CUST60495,PROD22954,CMP71728,CHNL_03,PLT4,2025-01-04,Adam Rodriguez,Adam@example.com,top_buyer_vip,French Southern Territories,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Email,Mailchimp,8,17.3,116,36,24390.0
ORDR83386,ORDR0073796-0369,CUST18192,PROD28949,CMP21577,CHNL_03,PLT4,2024-07-17,Jessica Oliver,Jessica@example.com,low_volume_buyer,China,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,25,27.79,98,29,2533.44
ORDR16589,ORDR0073796-0370,CUST09374,PROD28490,CMP86329,CHNL_02,PLT1,2025-02-06,Kristina Holland,Kristina@example.com,low_volume_buyer,Timor-Leste,Personalized Phone Case,Accessories,27.67,62,Paid_Search,Google Ads,18,117.48,66,40,1715.54
ORDR16718,ORDR0073796-0371,CUST73794,PROD96371,CMP35390,CHNL_03,PLT4,2024-03-21,Stephen Huynh,Stephen@example.com,top_buyer_vip,Cambodia,Custom Coffee Mug,Drinkware,119.91,224,Email,Mailchimp,14,8.24,80,20,26859.84
ORDR69415,ORDR0073796-0372,CUST99838,PROD62516,CMP24746,CHNL_03,PLT4,2025-09-08,Susan Carlson,Susan@example.com,top_buyer_vip,Panama,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,11,27.63,89,33,11506.35
ORDR20738,ORDR0073796-0373,CUST79238,PROD77978,CMP35453,CHNL_01,PLT2,2024-06-10,Manuel Hopkins,Manuel@example.com,medium_volume_buyer,Andorra,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,20,79.1,114,15,15595.2
ORDR87666,ORDR0073796-0374,CUST80014,PROD62516,CMP14387,CHNL_01,PLT2,2025-12-16,Alexandria Hansen,Alexandria@example.com,low_volume_buyer,Montserrat,Personalized Children’s Storybook,Books,45.24,56,Social,Facebook Ads,19,92.99,50,39,2533.44
ORDR07881,ORDR0073796-0375,CUST65453,PROD99201,CMP27941,CHNL_02,PLT1,2025-02-15,Alicia Fields,Alicia@example.com,high_volume_buyer,Maldives,Custom Tote Bag,Accessories,89.21,171,Paid_Search,Google Ads,6,69.48,65,48,15254.91
ORDR20855,ORDR0073796-0376,CUST09118,PROD34046,CMP59651,CHNL_02,PLT1,2024-07-07,Karen Cummings,Karen@example.com,top_buyer_vip,South Africa,FreePrints Square Photo Print,Photo Prints,113.85,262,Paid_Search,Google Ads,20,59.3,92,16,29828.7
ORDR55507,ORDR0073796-0377,CUST19050,PROD97771,CMP51669,CHNL_03,PLT4,2025-08-21,Chad Freeman,Chad@example.com,top_buyer_vip,Niue,Personalized Photo Mug,Drinkware,109.64,256,Email,Mailchimp,10,13.06,115,46,28067.84
ORDR11666,ORDR0073796-0378,CUST64240,PROD81717,CMP71487,CHNL_02,PLT1,2024-03-20,John Gibson,John@example.com,medium_volume_buyer,Bahrain,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Paid_Search,Google Ads,26,46.27,116,49,11706.88
ORDR28682,ORDR0073796-0379,CUST36328,PROD77492,CMP41540,CHNL_02,PLT1,2025-09-19,Jamie Trujillo,Jamie@example.com,medium_volume_buyer,China,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Paid_Search,Google Ads,19,49.35,118,34,5920.74
ORDR18173,ORDR0073796-0380,CUST99402,PROD28949,CMP39344,CHNL_03,PLT4,2024-03-21,Ronald Serrano,Ronald@example.com,low_volume_buyer,Costa Rica,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,6,24.52,33,41,1373.73
ORDR17969,ORDR0073796-0381,CUST99655,PROD28820,CMP52151,CHNL_01,PLT2,2024-09-05,Tiffany Hansen,Tiffany@example.com,medium_volume_buyer,Mongolia,FreePrints Softcover Photobook,Photobooks,91.41,91,Social,Facebook Ads,7,64.66,85,48,8318.31
ORDR55452,ORDR0073796-0382,CUST04171,PROD16491,CMP46157,CHNL_02,PLT1,2025-01-28,Jennifer Foster,Jennifer@example.com,top_buyer_vip,French Polynesia,Custom Printed T-Shirt,Apparel,48.55,237,Paid_Search,Google Ads,20,109.45,45,14,11506.35
ORDR36013,ORDR0073796-0383,CUST29754,PROD28490,CMP10296,CHNL_03,PLT4,2025-02-17,Paul Kane,Paul@example.com,low_volume_buyer,Lesotho,Personalized Cutting Board,Kitchenware,110.28,74,Email,Mailchimp,30,13.77,63,16,8160.72
ORDR33104,ORDR0073796-0384,CUST07092,PROD08964,CMP07905,CHNL_02,PLT1,2024-10-23,Tyler Padilla,Tyler@example.com,low_volume_buyer,Kenya,Personalized Children’s Storybook,Books,45.24,56,Paid_Search,Google Ads,17,47.03,101,22,2533.44
ORDR73872,ORDR0073796-0385,CUST51818,PROD77978,CMP42168,CHNL_01,PLT2,2024-01-27,Justin Ramos,Justin@example.com,medium_volume_buyer,Northern Mariana Islands,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Social,Facebook Ads,13,59.86,100,44,11706.88
ORDR12892,ORDR0073796-0386,CUST07987,PROD63229,CMP76451,CHNL_02,PLT1,2023-12-23,David Morrison,David@example.com,medium_volume_buyer,Mexico,Personalized Business Card,Business Cards,35.43,137,Paid_Search,Google Ads,26,70.15,40,13,4853.91
ORDR65374,ORDR0073796-0387,CUST55360,PROD09824,CMP75621,CHNL_02,PLT1,2025-08-08,Brittany Gilbert,Brittany@example.com,ultra_vip_elite,Timor-Leste,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,30,65.94,51,42,37811.65
ORDR61139,ORDR0073796-0388,CUST34440,PROD77492,CMP88015,CHNL_03,PLT4,2024-08-12,Maria Adkins,Maria@example.com,medium_volume_buyer,United States Minor Outlying Islands,Personalized Business Card,Business Cards,35.43,137,Email,Mailchimp,29,24.86,58,45,4853.91
ORDR74069,ORDR0073796-0389,CUST28467,PROD28490,CMP71644,CHNL_02,PLT1,2025-01-03,Daniel Joseph DDS,Daniel@example.com,top_buyer_vip,Djibouti,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,30,66.84,94,42,26859.84
ORDR96634,ORDR0073796-0390,CUST22207,PROD28037,CMP23916,CHNL_01,PLT2,2025-12-19,Stephanie Vasquez,Stephanie@example.com,medium_volume_buyer,United States Minor Outlying Islands,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Social,Facebook Ads,22,93.88,76,31,4233.6
ORDR72584,ORDR0073796-0391,CUST36064,PROD50265,CMP79226,CHNL_03,PLT4,2024-01-04,Lee Quinn,Lee@example.com,high_volume_buyer,Congo,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Email,Mailchimp,21,22.34,32,19,20824.0
ORDR91779,ORDR0073796-0392,CUST06119,PROD54965,CMP11462,CHNL_02,PLT1,2024-05-17,Cynthia Ramirez,Cynthia@example.com,medium_volume_buyer,Pakistan,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,20,111.47,107,44,15595.2
ORDR42149,ORDR0073796-0393,CUST76368,PROD08964,CMP95542,CHNL_03,PLT4,2024-06-24,Jacob Pearson,Jacob@example.com,high_volume_buyer,New Caledonia,Custom Tote Bag,Accessories,89.21,171,Email,Mailchimp,17,16.58,32,27,15254.91
ORDR98818,ORDR0073796-0394,CUST97107,PROD12253,CMP07797,CHNL_03,PLT4,2024-01-14,Gregory Taylor,Gregory@example.com,low_volume_buyer,Brunei Darussalam,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,13,25.05,69,41,6110.97
ORDR48055,ORDR0073796-0395,CUST36612,PROD05310,CMP62874,CHNL_02,PLT1,2024-07-13,Gary Nichols,Gary@example.com,low_volume_buyer,France,Personalized Cutting Board,Kitchenware,110.28,74,Paid_Search,Google Ads,16,72.84,98,38,8160.72
ORDR01911,ORDR0073796-0396,CUST35066,PROD28820,CMP74924,CHNL_02,PLT1,2025-11-03,Robert Gonzalez,Robert@example.com,ultra_vip_elite,Namibia,FreePrints Mini Photobook,Photobooks,24.55,288,Paid_Search,Google Ads,11,45.34,95,49,7070.4
ORDR20100,ORDR0073796-0397,CUST66208,PROD50265,CMP58347,CHNL_03,PLT4,2025-01-30,Robert Green,Robert@example.com,top_buyer_vip,British Indian Ocean Territory (Chagos Archipelago),Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,27,29.21,61,28,11506.35
ORDR76519,ORDR0073796-0398,CUST45681,PROD67270,CMP01338,CHNL_03,PLT4,2024-05-06,Betty Fowler,Betty@example.com,low_volume_buyer,Bulgaria,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,23,17.46,67,13,1373.73
ORDR17824,ORDR0073796-0399,CUST87815,PROD08964,CMP30077,CHNL_01,PLT2,2024-08-01,Amy Miller,Amy@example.com,top_buyer_vip,Bhutan,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,27,56.81,53,25,26859.84
